seq,wall_ms,timeCode,eventType,deviceType,userEvent,origReturn,latched
52424,1121926,65951,1,1,,0,0
52425,1121926,65952,2,1,,0,0
52426,1121926,65953,4,2,,0,1
52427,1121939,65954,1,1,,0,0
52428,1121939,65955,2,1,,0,0
52429,1121939,65956,4,2,,0,1
52430,1121952,65957,1,1,,0,0
52431,1121952,65958,4,2,,0,1
52432,1121965,65959,1,1,,0,0
52433,1121965,65960,4,2,,0,1
52434,1121978,65961,1,1,,0,0
52435,1121978,65962,4,2,,0,1
52436,1121991,65963,1,1,,0,0
52437,1121991,65964,4,2,,0,1
52438,1122003,65965,4,2,,0,1
52439,1122016,65966,1,1,,0,0
52440,1122016,65967,2,1,,0,0
52441,1122016,65968,4,2,,0,1
52442,1122029,65969,1,1,,0,0
52443,1122029,65970,4,2,,0,1
52444,1122042,65971,1,1,,0,0
52445,1122042,65972,4,2,,0,1
52446,1122054,65973,1,1,,0,0
52447,1122054,65974,2,1,,0,0
52448,1122067,65975,1,1,,0,0
52449,1122280,65976,1,1,,0,0
52450,1122293,65977,1,1,,0,0
52451,1122306,65978,1,1,,0,0
52452,1122318,65979,1,1,,0,0
52453,1122331,65980,1,1,,0,0
52454,1122343,65981,1,1,,0,0
52455,1122354,65982,1,1,,0,0
52456,1122366,65983,1,1,,0,0
52457,1122366,65984,2,1,,0,0
52458,1122377,65985,1,1,,0,0
52459,1122388,65986,1,1,,0,0
52460,1122400,65987,1,1,,0,0
52461,1122400,65988,2,1,,0,0
52462,1122411,65989,1,1,,0,0
52463,1122422,65990,1,1,,0,0
52464,1122434,65991,1,1,,0,0
52465,1122446,65992,1,1,,0,0
52466,1122446,65993,2,1,,0,0
52467,1122458,65994,1,1,,0,0
52468,1122470,65995,1,1,,0,0
52469,1122483,65996,1,1,,0,0
52470,1122495,65997,1,1,,0,0
52471,1122495,65998,2,1,,0,0
52472,1122508,65999,1,1,,0,0
52473,1122521,66000,1,1,,0,0
52474,1122534,66001,1,1,,0,0
52475,1122534,66002,2,1,,0,0
52476,1122547,66003,1,1,,0,0
52477,1122560,66004,1,1,,0,0
52478,1122573,66005,1,1,,0,0
52479,1122586,66006,1,1,,0,0
52480,1122599,66007,1,1,,0,0
52481,1122599,66008,2,1,,0,0
52482,1122611,66009,1,1,,0,0
52483,1122624,66010,1,1,,0,0
52484,1122636,66011,1,1,,0,0
52485,1122648,66012,1,1,,0,0
52486,1122659,66013,1,1,,0,0
52487,1122670,66014,1,1,,0,0
52488,1122682,66015,1,1,,0,0
52489,1122693,66016,1,1,,0,0
52490,1122825,66017,1,1,,1,0
52491,1122825,66018,2,1,,1,0
52492,1122825,66019,0,1,,0,0
52493,1122825,66020,6,255,,0,0
52494,1122838,66021,1,1,,1,0
52495,1122838,66022,2,1,,1,0
52496,1122838,66023,0,1,,0,0
52497,1122850,66024,1,1,,1,0
52498,1122850,66025,2,1,,1,0
52499,1122850,66026,0,1,,0,0
52500,1122862,66027,1,1,,1,0
52501,1122862,66028,2,1,,1,0
52502,1122875,66029,1,1,,1,0
52503,1122875,66030,2,1,,1,0
52504,1122887,66031,1,1,,1,0
52505,1122887,66032,2,1,,1,0
52506,1122899,66033,1,1,,1,0
52507,1122899,66034,2,1,,1,0
52508,1122911,66035,1,1,,1,0
52509,1122912,66036,2,1,,1,0
52510,1122924,66037,1,1,,1,0
52511,1122924,66038,2,1,,1,0
52512,1122936,66039,1,1,,1,0
52513,1122936,66040,2,1,,1,0
52514,1122948,66041,1,1,,1,0
52515,1122948,66042,2,1,,1,0
52516,1122960,66043,1,1,,1,0
52517,1122960,66044,2,1,,1,0
52518,1122972,66045,1,1,,1,0
52519,1122972,66046,2,1,,1,0
52520,1122984,66047,1,1,,1,0
52521,1122984,66048,2,1,,1,0
52522,1122996,66049,1,1,,1,0
52523,1122996,66050,2,1,,1,0
52524,1123009,66051,1,1,,1,0
52525,1123009,66052,2,1,,1,0
52526,1123021,66053,1,1,,1,0
52527,1123021,66054,2,1,,1,0
52528,1123033,66055,1,1,,1,0
52529,1123033,66056,2,1,,1,0
52530,1123045,66057,1,1,,1,0
52531,1123045,66058,2,1,,1,0
52532,1123057,66059,1,1,,1,0
52533,1123057,66060,2,1,,1,0
52534,1123069,66061,1,1,,1,0
52535,1123069,66062,2,1,,1,0
52536,1123081,66063,1,1,,1,0
52537,1123081,66064,2,1,,1,0
52538,1123093,66065,1,1,,1,0
52539,1123093,66066,2,1,,1,0
52540,1123105,66067,1,1,,1,0
52541,1123105,66068,2,1,,1,0
52542,1123117,66069,1,1,,1,0
52543,1123117,66070,2,1,,1,0
52544,1123129,66071,1,1,,1,0
52545,1123129,66072,2,1,,1,0
52546,1123141,66073,1,1,,1,0
52547,1123141,66074,2,1,,1,0
52548,1123152,66075,1,1,,1,0
52549,1123152,66076,2,1,,1,0
52550,1123163,66077,1,1,,1,0
52551,1123163,66078,2,1,,1,0
52552,1123178,66079,1,1,,1,0
52553,1123178,66080,2,1,,1,0
52554,1123193,66081,1,1,,1,0
52555,1123193,66082,2,1,,1,0
52556,1123208,66083,1,1,,1,0
52557,1123208,66084,2,1,,1,0
52558,1123223,66085,1,1,,1,0
52559,1123223,66086,2,1,,1,0
52560,1123237,66087,1,1,,1,0
52561,1123237,66088,2,1,,1,0
52562,1123248,66089,1,1,,1,0
52563,1123248,66090,2,1,,1,0
52564,1123259,66091,1,1,,1,0
52565,1123259,66092,2,1,,1,0
52566,1123270,66093,1,1,,1,0
52567,1123270,66094,2,1,,1,0
52568,1123281,66095,1,1,,1,0
52569,1123281,66096,2,1,,1,0
52570,1123292,66097,1,1,,1,0
52571,1123292,66098,2,1,,1,0
52572,1123303,66099,1,1,,1,0
52573,1123303,66100,2,1,,1,0
52574,1123314,66101,1,1,,1,0
52575,1123314,66102,2,1,,1,0
52576,1123325,66103,1,1,,1,0
52577,1123325,66104,2,1,,1,0
52578,1123337,66105,1,1,,1,0
52579,1123337,66106,2,1,,1,0
52580,1123349,66107,1,1,,1,0
52581,1123349,66108,2,1,,1,0
52582,1123361,66109,1,1,,1,0
52583,1123361,66110,2,1,,1,0
52584,1123385,66111,1,1,,1,0
52585,1123385,66112,2,1,,1,0
52586,1123397,66113,1,1,,1,0
52587,1123397,66114,2,1,,1,0
52588,1123409,66115,1,1,,1,0
52589,1123409,66116,2,1,,1,0
52590,1123421,66117,1,1,,1,0
52591,1123421,66118,2,1,,1,0
52592,1123434,66119,1,1,,1,0
52593,1123434,66120,2,1,,1,0
52594,1123445,66121,1,1,,1,0
52595,1123445,66122,2,1,,1,0
52596,1123458,66123,1,1,,1,0
52597,1123458,66124,2,1,,1,0
52598,1123471,66125,1,1,,1,0
52599,1123471,66126,2,1,,1,0
52600,1123483,66127,1,1,,1,0
52601,1123483,66128,2,1,,1,0
52602,1123496,66129,1,1,,1,0
52603,1123496,66130,2,1,,1,0
52604,1123509,66131,1,1,,1,0
52605,1123509,66132,2,1,,1,0
52606,1123520,66133,1,1,,1,0
52607,1123520,66134,2,1,,1,0
52608,1123532,66135,1,1,,1,0
52609,1123532,66136,2,1,,1,0
52610,1123545,66137,1,1,,1,0
52611,1123545,66138,2,1,,1,0
52612,1123557,66139,1,1,,1,0
52613,1123557,66140,2,1,,1,0
52614,1123569,66141,1,1,,1,0
52615,1123569,66142,2,1,,1,0
52616,1123582,66143,1,1,,1,0
52617,1123582,66144,2,1,,1,0
52618,1123593,66145,1,1,,1,0
52619,1123593,66146,2,1,,1,0
52620,1123605,66147,1,1,,1,0
52621,1123605,66148,2,1,,1,0
52622,1123617,66149,1,1,,1,0
52623,1123617,66150,2,1,,1,0
52624,1123629,66151,1,1,,1,0
52625,1123629,66152,2,1,,1,0
52626,1123641,66153,1,1,,1,0
52627,1123641,66154,2,1,,1,0
52628,1123653,66155,1,1,,1,0
52629,1123653,66156,2,1,,1,0
52630,1123664,66157,1,1,,1,0
52631,1123664,66158,2,1,,1,0
52632,1123676,66159,1,1,,1,0
52633,1123676,66160,2,1,,1,0
52634,1123688,66161,1,1,,1,0
52635,1123688,66162,2,1,,1,0
52636,1123700,66163,1,1,,1,0
52637,1123700,66164,2,1,,1,0
52638,1123712,66165,1,1,,1,0
52639,1123712,66166,2,1,,1,0
52640,1123724,66167,1,1,,1,0
52641,1123724,66168,2,1,,1,0
52642,1123737,66169,1,1,,1,0
52643,1123737,66170,2,1,,1,0
52644,1123749,66171,1,1,,1,0
52645,1123749,66172,2,1,,1,0
52646,1123761,66173,1,1,,1,0
52647,1123761,66174,2,1,,1,0
52648,1123772,66175,1,1,,1,0
52649,1123773,66176,2,1,,1,0
52650,1123785,66177,1,1,,1,0
52651,1123786,66178,2,1,,1,0
52652,1123798,66179,1,1,,1,0
52653,1123798,66180,2,1,,1,0
52654,1123811,66181,1,1,,1,0
52655,1123811,66182,2,1,,1,0
52656,1123824,66183,1,1,,1,0
52657,1123824,66184,2,1,,1,0
52658,1123836,66185,1,1,,1,0
52659,1123836,66186,2,1,,1,0
52660,1123849,66187,1,1,,1,0
52661,1123849,66188,2,1,,1,0
52662,1123862,66189,1,1,,1,0
52663,1123862,66190,2,1,,1,0
52664,1123874,66191,1,1,,1,0
52665,1123874,66192,2,1,,1,0
52666,1123887,66193,1,1,,1,0
52667,1123887,66194,2,1,,1,0
52668,1123900,66195,1,1,,1,0
52669,1123900,66196,2,1,,1,0
52670,1123913,66197,1,1,,1,0
52671,1123913,66198,2,1,,1,0
52672,1123975,66199,0,1,,0,0
52673,1123987,66200,0,1,,0,0
52674,1123998,66201,1,1,,1,0
52675,1123998,66202,2,1,,1,0
52676,1123998,66203,0,1,,0,0
52677,1124010,66204,1,1,,1,0
52678,1124010,66205,2,1,,1,0
52679,1124010,66206,0,1,,0,0
52680,1124022,66207,1,1,,1,0
52681,1124022,66208,2,1,,1,0
52682,1124034,66209,1,1,,1,0
52683,1124034,66210,2,1,,1,0
52684,1124046,66211,1,1,,1,0
52685,1124046,66212,2,1,,1,0
52686,1124058,66213,1,1,,1,0
52687,1124058,66214,2,1,,1,0
52688,1124070,66215,1,1,,1,0
52689,1124070,66216,2,1,,1,0
52690,1124082,66217,1,1,,1,0
52691,1124082,66218,2,1,,1,0
52692,1124095,66219,1,1,,1,0
52693,1124095,66220,2,1,,1,0
52694,1124107,66221,1,1,,1,0
52695,1124107,66222,2,1,,1,0
52696,1124119,66223,1,1,,1,0
52697,1124119,66224,2,1,,1,0
52698,1124131,66225,1,1,,1,0
52699,1124131,66226,2,1,,1,0
52700,1124143,66227,1,1,,1,0
52701,1124143,66228,2,1,,1,0
52702,1124155,66229,1,1,,1,0
52703,1124155,66230,2,1,,1,0
52704,1124168,66231,1,1,,1,0
52705,1124168,66232,2,1,,1,0
52706,1124180,66233,1,1,,1,0
52707,1124180,66234,2,1,,1,0
52708,1124192,66235,1,1,,1,0
52709,1124192,66236,2,1,,1,0
52710,1124203,66237,1,1,,1,0
52711,1124203,66238,2,1,,1,0
52712,1124215,66239,1,1,,1,0
52713,1124215,66240,2,1,,1,0
52714,1124227,66241,1,1,,1,0
52715,1124227,66242,2,1,,1,0
52716,1124239,66243,1,1,,1,0
52717,1124239,66244,2,1,,1,0
52718,1124250,66245,1,1,,1,0
52719,1124250,66246,2,1,,1,0
52720,1124275,66247,1,1,,1,0
52721,1124275,66248,2,1,,1,0
52722,1124287,66249,1,1,,1,0
52723,1124287,66250,2,1,,1,0
52724,1124299,66251,1,1,,1,0
52725,1124299,66252,2,1,,1,0
52726,1124311,66253,1,1,,1,0
52727,1124311,66254,2,1,,1,0
52728,1124323,66255,1,1,,1,0
52729,1124323,66256,2,1,,1,0
52730,1124336,66257,1,1,,1,0
52731,1124336,66258,2,1,,1,0
52732,1124348,66259,1,1,,1,0
52733,1124348,66260,2,1,,1,0
52734,1124360,66261,1,1,,1,0
52735,1124360,66262,2,1,,1,0
52736,1124372,66263,1,1,,1,0
52737,1124372,66264,2,1,,1,0
52738,1124383,66265,1,1,,1,0
52739,1124384,66266,2,1,,1,0
52740,1124397,66267,1,1,,1,0
52741,1124397,66268,2,1,,1,0
52742,1124409,66269,1,1,,1,0
52743,1124409,66270,2,1,,1,0
52744,1124421,66271,1,1,,1,0
52745,1124421,66272,2,1,,1,0
52746,1124433,66273,1,1,,1,0
52747,1124433,66274,2,1,,1,0
52748,1124445,66275,1,1,,1,0
52749,1124445,66276,2,1,,1,0
52750,1124457,66277,1,1,,1,0
52751,1124457,66278,2,1,,1,0
52752,1124469,66279,1,1,,1,0
52753,1124469,66280,2,1,,1,0
52754,1124481,66281,1,1,,1,0
52755,1124481,66282,2,1,,1,0
52756,1124493,66283,1,1,,1,0
52757,1124493,66284,2,1,,1,0
52758,1124505,66285,1,1,,1,0
52759,1124505,66286,2,1,,1,0
52760,1124518,66287,1,1,,1,0
52761,1124518,66288,2,1,,1,0
52762,1124530,66289,1,1,,1,0
52763,1124530,66290,2,1,,1,0
52764,1124543,66291,1,1,,1,0
52765,1124543,66292,2,1,,1,0
52766,1124555,66293,1,1,,1,0
52767,1124555,66294,2,1,,1,0
52768,1124568,66295,1,1,,1,0
52769,1124568,66296,2,1,,1,0
52770,1124581,66297,1,1,,1,0
52771,1124581,66298,2,1,,1,0
52772,1124594,66299,1,1,,1,0
52773,1124594,66300,2,1,,1,0
52774,1124606,66301,1,1,,1,0
52775,1124606,66302,2,1,,1,0
52776,1124620,66303,1,1,,1,0
52777,1124620,66304,2,1,,1,0
52778,1124633,66305,1,1,,1,0
52779,1124633,66306,2,1,,1,0
52780,1124646,66307,1,1,,1,0
52781,1124646,66308,2,1,,1,0
52782,1124659,66309,1,1,,1,0
52783,1124659,66310,2,1,,1,0
52784,1124672,66311,1,1,,1,0
52785,1124672,66312,2,1,,1,0
52786,1124672,66313,4,2,,0,1
52787,1124685,66314,1,1,,1,0
52788,1124685,66315,2,1,,1,0
52789,1124685,66316,4,2,,0,1
52790,1124698,66317,1,1,,1,0
52791,1124698,66318,2,1,,1,0
52792,1124698,66319,4,2,,0,1
52793,1124711,66320,1,1,,1,0
52794,1124711,66321,2,1,,1,0
52795,1124711,66322,4,2,,0,1
52796,1124724,66323,1,1,,1,0
52797,1124724,66324,2,1,,1,0
52798,1124724,66325,4,2,,0,1
52799,1124736,66326,1,1,,1,0
52800,1124736,66327,2,1,,1,0
52801,1124736,66328,4,2,,0,1
52802,1124749,66329,1,1,,1,0
52803,1124749,66330,2,1,,1,0
52804,1124749,66331,4,2,,0,1
52805,1124761,66332,1,1,,1,0
52806,1124761,66333,2,1,,1,0
52807,1124761,66334,4,2,,0,1
52808,1124773,66335,1,1,,1,0
52809,1124773,66336,2,1,,1,0
52810,1124773,66337,4,2,,0,1
52811,1124785,66338,1,1,,1,0
52812,1124785,66339,2,1,,1,0
52813,1124785,66340,4,2,,0,1
52814,1124797,66341,1,1,,1,0
52815,1124797,66342,2,1,,1,0
52816,1124797,66343,4,2,,0,1
52817,1124809,66344,1,1,,1,0
52818,1124809,66345,2,1,,1,0
52819,1124809,66346,4,2,,0,1
52820,1124821,66347,1,1,,1,0
52821,1124821,66348,2,1,,1,0
52822,1124821,66349,4,2,,0,1
52823,1124833,66350,1,1,,1,0
52824,1124833,66351,2,1,,1,0
52825,1124833,66352,4,2,,0,1
52826,1124845,66353,1,1,,1,0
52827,1124845,66354,2,1,,1,0
52828,1124845,66355,4,2,,0,1
52829,1124857,66356,1,1,,1,0
52830,1124857,66357,2,1,,1,0
52831,1124857,66358,4,2,,0,1
52832,1124869,66359,1,1,,1,0
52833,1124869,66360,2,1,,1,0
52834,1124869,66361,4,2,,0,1
52835,1124881,66362,1,1,,1,0
52836,1124881,66363,2,1,,1,0
52837,1124881,66364,4,2,,0,1
52838,1124893,66365,1,1,,1,0
52839,1124893,66366,2,1,,1,0
52840,1124893,66367,4,2,,0,1
52841,1124905,66368,1,1,,1,0
52842,1124905,66369,2,1,,1,0
52843,1124905,66370,4,2,,0,1
52844,1124918,66371,1,1,,1,0
52845,1124918,66372,2,1,,1,0
52846,1124918,66373,4,2,,0,1
52847,1124931,66374,1,1,,1,0
52848,1124931,66375,2,1,,1,0
52849,1124931,66376,4,2,,0,1
52850,1124944,66377,1,1,,1,0
52851,1124944,66378,2,1,,1,0
52852,1124944,66379,4,2,,0,1
52853,1124957,66380,1,1,,1,0
52854,1124957,66381,2,1,,1,0
52855,1124957,66382,4,2,,0,1
52856,1124970,66383,1,1,,1,0
52857,1124970,66384,2,1,,1,0
52858,1124970,66385,4,2,,0,1
52859,1124983,66386,1,1,,1,0
52860,1124983,66387,2,1,,1,0
52861,1124983,66388,4,2,,0,1
52862,1124996,66389,1,1,,1,0
52863,1124996,66390,2,1,,1,0
52864,1124996,66391,4,2,,0,1
52865,1125008,66392,1,1,,1,0
52866,1125008,66393,2,1,,1,0
52867,1125008,66394,4,2,,0,1
52868,1125021,66395,1,1,,1,0
52869,1125021,66396,2,1,,1,0
52870,1125021,66397,4,2,,0,1
52871,1125034,66398,1,1,,1,0
52872,1125034,66399,2,1,,1,0
52873,1125034,66400,4,2,,0,1
52874,1125047,66401,1,1,,1,0
52875,1125047,66402,2,1,,1,0
52876,1125047,66403,4,2,,0,1
52877,1125059,66404,1,1,,1,0
52878,1125059,66405,2,1,,1,0
52879,1125059,66406,4,2,,0,1
52880,1125072,66407,1,1,,1,0
52881,1125072,66408,2,1,,1,0
52882,1125072,66409,4,2,,0,1
52883,1125085,66410,1,1,,1,0
52884,1125085,66411,2,1,,1,0
52885,1125085,66412,4,2,,0,1
52886,1125097,66413,1,1,,1,0
52887,1125097,66414,2,1,,1,0
52888,1125097,66415,4,2,,0,1
52889,1125110,66416,1,1,,1,0
52890,1125110,66417,2,1,,1,0
52891,1125110,66418,4,2,,0,1
52892,1125122,66419,1,1,,1,0
52893,1125122,66420,2,1,,1,0
52894,1125122,66421,4,2,,0,1
52895,1125134,66422,1,1,,1,0
52896,1125134,66423,2,1,,1,0
52897,1125134,66424,4,2,,0,1
52898,1125147,66425,1,1,,1,0
52899,1125147,66426,2,1,,1,0
52900,1125147,66427,4,2,,0,1
52901,1125159,66428,1,1,,1,0
52902,1125159,66429,2,1,,1,0
52903,1125159,66430,4,2,,0,1
52904,1125171,66431,1,1,,1,0
52905,1125171,66432,2,1,,1,0
52906,1125171,66433,4,2,,0,1
52907,1125183,66434,1,1,,1,0
52908,1125183,66435,2,1,,1,0
52909,1125183,66436,4,2,,0,1
52910,1125194,66437,1,1,,1,0
52911,1125194,66438,2,1,,1,0
52912,1125194,66439,4,2,,0,1
52913,1125206,66440,1,1,,1,0
52914,1125206,66441,2,1,,1,0
52915,1125206,66442,4,2,,0,1
52916,1125218,66443,1,1,,1,0
52917,1125218,66444,2,1,,1,0
52918,1125218,66445,4,2,,0,1
52919,1125230,66446,1,1,,1,0
52920,1125230,66447,2,1,,1,0
52921,1125230,66448,4,2,,0,1
52922,1125242,66449,1,1,,1,0
52923,1125242,66450,2,1,,1,0
52924,1125242,66451,4,2,,0,1
52925,1125254,66452,1,1,,1,0
52926,1125254,66453,2,1,,1,0
52927,1125254,66454,4,2,,0,1
52928,1125266,66455,1,1,,1,0
52929,1125266,66456,2,1,,1,0
52930,1125266,66457,4,2,,0,1
52931,1125278,66458,1,1,,1,0
52932,1125278,66459,2,1,,1,0
52933,1125278,66460,4,2,,0,1
52934,1125290,66461,1,1,,1,0
52935,1125290,66462,2,1,,1,0
52936,1125290,66463,4,2,,0,1
52937,1125303,66464,1,1,,1,0
52938,1125303,66465,2,1,,1,0
52939,1125303,66466,4,2,,0,1
52940,1125315,66467,1,1,,1,0
52941,1125315,66468,2,1,,1,0
52942,1125315,66469,4,2,,0,1
52943,1125327,66470,1,1,,1,0
52944,1125327,66471,2,1,,1,0
52945,1125327,66472,4,2,,0,1
52946,1125339,66473,1,1,,1,0
52947,1125339,66474,2,1,,1,0
52948,1125339,66475,4,2,,0,1
52949,1125352,66476,1,1,,1,0
52950,1125352,66477,2,1,,1,0
52951,1125352,66478,4,2,,0,1
52952,1125363,66479,1,1,,1,0
52953,1125363,66480,2,1,,1,0
52954,1125363,66481,4,2,,0,1
52955,1125376,66482,1,1,,1,0
52956,1125376,66483,2,1,,1,0
52957,1125376,66484,4,2,,0,1
52958,1125388,66485,1,1,,1,0
52959,1125388,66486,2,1,,1,0
52960,1125388,66487,4,2,,0,1
52961,1125400,66488,1,1,,1,0
52962,1125400,66489,2,1,,1,0
52963,1125400,66490,4,2,,0,1
52964,1125412,66491,1,1,,1,0
52965,1125412,66492,2,1,,1,0
52966,1125412,66493,4,2,,0,1
52967,1125424,66494,1,1,,1,0
52968,1125424,66495,2,1,,1,0
52969,1125424,66496,4,2,,0,1
52970,1125436,66497,1,1,,1,0
52971,1125436,66498,2,1,,1,0
52972,1125436,66499,4,2,,0,1
52973,1125448,66500,1,1,,0,0
52974,1125448,66501,2,1,,0,0
52975,1125448,66502,0,2,,0,0
52976,1125448,66503,4,2,,0,1
52977,1125448,66504,6,255,,0,1
52978,1125461,66505,1,1,,0,0
52979,1125461,66506,2,1,,0,0
52980,1125461,66507,0,2,,0,0
52981,1125461,66508,4,2,,0,1
52982,1125473,66509,1,1,,0,0
52983,1125473,66510,2,1,,0,0
52984,1125473,66511,0,2,,0,0
52985,1125473,66512,4,2,,0,1
52986,1125485,66513,1,1,,0,0
52987,1125485,66514,2,1,,0,0
52988,1125485,66515,0,2,,0,0
52989,1125485,66516,4,2,,0,1
52990,1125498,66517,1,1,,0,0
52991,1125498,66518,2,1,,0,0
52992,1125498,66519,0,2,,0,0
52993,1125498,66520,4,2,,0,1
52994,1125510,66521,1,1,,0,0
52995,1125510,66522,2,1,,0,0
52996,1125510,66523,0,2,,0,0
52997,1125510,66524,4,2,,0,1
52998,1125522,66525,1,1,,0,0
52999,1125522,66526,2,1,,0,0
53000,1125522,66527,0,2,,0,0
53001,1125522,66528,4,2,,0,1
53002,1125534,66529,1,1,,0,0
53003,1125534,66530,2,1,,0,0
53004,1125534,66531,0,2,,0,0
53005,1125534,66532,4,2,,0,1
53006,1125546,66533,1,1,,0,0
53007,1125546,66534,2,1,,0,0
53008,1125546,66535,0,2,,0,0
53009,1125546,66536,4,2,,0,1
53010,1125559,66537,1,1,,0,0
53011,1125559,66538,2,1,,0,0
53012,1125559,66539,0,2,,0,0
53013,1125559,66540,4,2,,0,1
53014,1125571,66541,1,1,,0,0
53015,1125571,66542,2,1,,0,0
53016,1125571,66543,0,2,,0,0
53017,1125571,66544,4,2,,0,1
53018,1125583,66545,1,1,,0,0
53019,1125583,66546,2,1,,0,0
53020,1125583,66547,0,2,,0,0
53021,1125583,66548,4,2,,0,1
53022,1125595,66549,1,1,,0,0
53023,1125595,66550,2,1,,0,0
53024,1125595,66551,0,2,,0,0
53025,1125595,66552,4,2,,0,1
53026,1125607,66553,1,1,,0,0
53027,1125607,66554,0,2,,0,0
53028,1125607,66555,4,2,,0,1
53029,1125619,66556,1,1,,0,0
53030,1125619,66557,0,2,,0,0
53031,1125619,66558,4,2,,0,1
53032,1125631,66559,1,1,,0,0
53033,1125631,66560,4,2,,0,1
53034,1125643,66561,1,1,,0,0
53035,1125643,66562,2,1,,0,0
53036,1125643,66563,4,2,,0,1
53037,1125655,66564,1,1,,0,0
53038,1125655,66565,2,1,,0,0
53039,1125655,66566,4,2,,0,1
53040,1125667,66567,4,2,,0,1
53041,1125678,66568,1,1,,0,0
53042,1125678,66569,4,2,,0,1
53043,1125690,66570,1,1,,0,0
53044,1125690,66571,2,1,,0,0
53045,1125690,66572,4,2,,0,1
53046,1125702,66573,1,1,,0,0
53047,1125702,66574,2,1,,0,0
53048,1125702,66575,4,2,,0,1
53049,1125714,66576,1,1,,0,0
53050,1125714,66577,2,1,,0,0
53051,1125714,66578,4,2,,0,1
53052,1125725,66579,1,1,,0,0
53053,1125725,66580,2,1,,0,0
53054,1125725,66581,4,2,,0,1
53055,1125737,66582,1,1,,0,0
53056,1125737,66583,2,1,,0,0
53057,1125737,66584,4,2,,0,1
53058,1125748,66585,1,1,,0,0
53059,1125748,66586,2,1,,0,0
53060,1125748,66587,4,2,,0,1
53061,1125760,66588,1,1,,0,0
53062,1125760,66589,2,1,,0,0
53063,1125760,66590,4,2,,0,1
53064,1125772,66591,1,1,,0,0
53065,1125772,66592,2,1,,0,0
53066,1125772,66593,4,2,,0,1
53067,1125783,66594,1,1,,0,0
53068,1125783,66595,2,1,,0,0
53069,1125783,66596,4,2,,0,1
53070,1125795,66597,1,1,,0,0
53071,1125795,66598,2,1,,0,0
53072,1125795,66599,4,2,,0,1
53073,1125807,66600,1,1,,0,0
53074,1125807,66601,2,1,,0,0
53075,1125807,66602,4,2,,0,1
53076,1125818,66603,1,1,,0,0
53077,1125818,66604,2,1,,0,0
53078,1125818,66605,4,2,,0,1
53079,1125830,66606,1,1,,0,0
53080,1125830,66607,2,1,,0,0
53081,1125830,66608,4,2,,0,1
53082,1125842,66609,1,1,,0,0
53083,1125842,66610,2,1,,0,0
53084,1125842,66611,4,2,,0,1
53085,1125854,66612,1,1,,0,0
53086,1125854,66613,2,1,,0,0
53087,1125854,66614,4,2,,0,1
53088,1125866,66615,1,1,,0,0
53089,1125866,66616,2,1,,0,0
53090,1125866,66617,4,2,,0,1
53091,1125878,66618,1,1,,0,0
53092,1125878,66619,2,1,,0,0
53093,1125878,66620,4,2,,0,1
53094,1125890,66621,1,1,,0,0
53095,1125890,66622,2,1,,0,0
53096,1125890,66623,4,2,,0,1
53097,1125902,66624,1,1,,0,0
53098,1125902,66625,2,1,,0,0
53099,1125902,66626,4,2,,0,1
53100,1125914,66627,1,1,,0,0
53101,1125914,66628,2,1,,0,0
53102,1125914,66629,4,2,,0,1
53103,1125926,66630,1,1,,0,0
53104,1125926,66631,2,1,,0,0
53105,1125926,66632,4,2,,0,1
53106,1125938,66633,1,1,,0,0
53107,1125939,66634,2,1,,0,0
53108,1125939,66635,4,2,,0,1
53109,1125951,66636,1,1,,0,0
53110,1125951,66637,2,1,,0,0
53111,1125951,66638,4,2,,0,1
53112,1125963,66639,1,1,,0,0
53113,1125963,66640,2,1,,0,0
53114,1125963,66641,4,2,,0,1
53115,1125976,66642,1,1,,0,0
53116,1125976,66643,2,1,,0,0
53117,1125976,66644,4,2,,0,1
53118,1125988,66645,1,1,,0,0
53119,1125988,66646,2,1,,0,0
53120,1125988,66647,4,2,,0,1
53121,1126000,66648,1,1,,0,0
53122,1126000,66649,2,1,,0,0
53123,1126000,66650,4,2,,0,1
53124,1126013,66651,1,1,,0,0
53125,1126013,66652,2,1,,0,0
53126,1126013,66653,4,2,,0,1
53127,1126024,66654,4,2,,0,1
53128,1126036,66655,1,1,,0,0
53129,1126036,66656,2,1,,0,0
53130,1126036,66657,4,2,,0,1
53131,1126048,66658,1,1,,0,0
53132,1126049,66659,2,1,,0,0
53133,1126049,66660,4,2,,0,1
53134,1126061,66661,1,1,,0,0
53135,1126061,66662,2,1,,0,0
53136,1126061,66663,4,2,,0,1
53137,1126073,66664,1,1,,0,0
53138,1126073,66665,2,1,,0,0
53139,1126073,66666,4,2,,0,1
53140,1126085,66667,1,1,,0,0
53141,1126085,66668,2,1,,0,0
53142,1126085,66669,4,2,,0,1
53143,1126097,66670,1,1,,0,0
53144,1126097,66671,2,1,,0,0
53145,1126097,66672,4,2,,0,1
53146,1126109,66673,1,1,,0,0
53147,1126109,66674,2,1,,0,0
53148,1126109,66675,4,2,,0,1
53149,1126121,66676,1,1,,0,0
53150,1126121,66677,2,1,,0,0
53151,1126121,66678,4,2,,0,1
53152,1126134,66679,1,1,,0,0
53153,1126134,66680,2,1,,0,0
53154,1126134,66681,4,2,,0,1
53155,1126145,66682,1,1,,0,0
53156,1126145,66683,2,1,,0,0
53157,1126145,66684,4,2,,0,1
